ID,Smith Waterman (Simmetrics) - #clusters,Smith Waterman (Simmetrics) - average cluster size,Smith Waterman (Simmetrics) - % correct clusters,Smith Waterman (Simmetrics) - % features in a correct cluster,Levenshtein (Simmetrics) - #clusters,Levenshtein (Simmetrics) - average cluster size,Levenshtein (Simmetrics) - % correct clusters,Levenshtein (Simmetrics) - % features in a correct cluster,Wu & Palmer (WordNet) - #clusters,Wu & Palmer (WordNet) - average cluster size,Wu & Palmer (WordNet) - % correct clusters,Wu & Palmer (WordNet) - % features in a correct cluster,Path Length (WordNet) - #clusters,Path Length (WordNet) - average cluster size,Path Length (WordNet) - % correct clusters,Path Length (WordNet) - % features in a correct cluster,Wikipedia Miner metric (db_wikipedia) - #clusters,Wikipedia Miner metric (db_wikipedia) - average cluster size,Wikipedia Miner metric (db_wikipedia) - % correct clusters,Wikipedia Miner metric (db_wikipedia) - % features in a correct cluster,Wikipedia Miner metric (db_wiktionary) - #clusters,Wikipedia Miner metric (db_wiktionary) - average cluster size,Wikipedia Miner metric (db_wiktionary) - % correct clusters,Wikipedia Miner metric (db_wiktionary) - % features in a correct cluster,Transitive reduction metric - #clusters,Transitive reduction metric - average cluster size,Transitive reduction metric - % correct clusters,Transitive reduction metric - % features in a correct cluster
Comparison_of_iOS_e-book_reader_software.fmlbdd,20,3.15,0.35,0.19540229885057472,21,2.9047619047619047,0.5714285714285714,0.42528735632183906,6,2.3333333333333335,0.5,0.06896551724137931,14,2.2142857142857144,0.7857142857142857,0.28735632183908044,16,3.0625,0.75,0.47126436781609193,13,3.1538461538461537,0.6153846153846154,0.3563218390804598,7,2.5714285714285716,0.7142857142857143,0.13793103448275862
Comparison_of_disk_encryption_software.fmlbdd,13,2.5384615384615383,0.3076923076923077,0.20754716981132076,12,2.6666666666666665,0.3333333333333333,0.18867924528301888,2,2.0,0.0,0.0,4,2.0,0.75,0.11320754716981132,7,4.714285714285714,0.14285714285714285,0.05660377358490566,8,2.375,0.5,0.16981132075471697,6,2.3333333333333335,0.8333333333333334,0.20754716981132076
Comparison_of_documentation_generators.fmlbdd,33,3.090909090909091,0.30303030303030304,0.2,26,2.923076923076923,0.8076923076923077,0.5304347826086957,8,3.0,0.375,0.06086956521739131,15,2.466666666666667,0.8666666666666667,0.26956521739130435,20,4.35,0.65,0.3652173913043478,26,2.6538461538461537,0.6923076923076923,0.40869565217391307,4,3.0,0.75,0.0782608695652174
Comparison_of_audio_synthesis_environments.fmlbdd,9,4.0,0.7777777777777778,0.6,13,2.6153846153846154,0.6923076923076923,0.5555555555555556,6,3.6666666666666665,0.5,0.24444444444444444,5,4.4,0.8,0.4444444444444444,5,5.4,0.6,0.3111111111111111,6,3.6666666666666665,0.6666666666666666,0.37777777777777777,4,3.0,0.75,0.2
Comparison_of_mail_servers.fmlbdd,18,4.5,0.2777777777777778,0.16666666666666666,25,3.04,0.4,0.2777777777777778,3,3.6666666666666665,0.6666666666666666,0.037037037037037035,10,2.4,0.7,0.12962962962962962,6,13.833333333333334,0.0,0.0,15,3.4,0.6,0.25,8,2.625,0.875,0.16666666666666666
Comparison_of_open-source_operating_systems.fmlbdd,41,3.8536585365853657,0.36585365853658536,0.21468926553672316,46,2.782608695652174,0.5,0.3502824858757062,14,2.5714285714285716,0.5,0.0847457627118644,21,2.7142857142857144,0.6666666666666666,0.22598870056497175,24,5.625,0.4583333333333333,0.2542372881355932,35,2.657142857142857,0.6,0.2994350282485876,13,2.923076923076923,0.9230769230769231,0.1977401129943503
Comparison_of_mobile_Internet_Relay_Chat_clients.fmlbdd,14,3.5714285714285716,0.5,0.323943661971831,16,2.875,0.6875,0.4084507042253521,4,3.25,0.5,0.1267605633802817,10,2.4,0.7,0.23943661971830985,7,7.428571428571429,0.42857142857142855,0.11267605633802817,11,3.0,0.7272727272727273,0.2535211267605634,4,3.0,0.75,0.1267605633802817
Comparison_of_project_management_software.fmlbdd,9,3.3333333333333335,0.6666666666666666,0.4883720930232558,12,2.8333333333333335,0.5833333333333334,0.5116279069767442,5,2.2,0.2,0.046511627906976744,10,2.2,0.6,0.3023255813953488,7,4.428571428571429,0.5714285714285714,0.4418604651162791,9,2.2222222222222223,0.6666666666666666,0.32558139534883723,1,3.0,0.0,0.0
Comparison_of_iPod_managers.fmlbdd,9,3.0,0.6666666666666666,0.41025641025641024,9,3.0,0.6666666666666666,0.41025641025641024,2,3.0,0.5,0.05128205128205128,6,3.1666666666666665,0.6666666666666666,0.23076923076923078,6,4.333333333333333,0.5,0.1794871794871795,7,2.857142857142857,0.8571428571428571,0.3333333333333333,1,3.0,0.0,0.0
Comparison_of_SSH_clients.fmlbdd,10,2.6,0.3,0.2,10,2.3,0.4,0.25,4,2.25,0.75,0.175,5,2.4,1.0,0.3,5,5.6,0.8,0.2,6,2.5,0.6666666666666666,0.275,1,3.0,0.0,0.0
Comparison_of_Subversion_clients.fmlbdd,25,5.08,0.56,0.43884892086330934,36,3.1666666666666665,0.8055555555555556,0.60431654676259,9,3.2222222222222223,0.6666666666666666,0.1223021582733813,20,3.05,0.9,0.381294964028777,23,5.391304347826087,0.782608695652174,0.33093525179856115,30,3.3666666666666667,0.8666666666666667,0.5827338129496403,7,3.0,0.8571428571428571,0.12949640287769784
Comparison_of_SSH_servers.fmlbdd,9,2.7777777777777777,0.2222222222222222,0.13513513513513514,11,2.090909090909091,0.45454545454545453,0.2702702702702703,5,2.0,0.6,0.16216216216216217,3,2.3333333333333335,1.0,0.1891891891891892,4,5.25,0.75,0.21621621621621623,4,2.75,0.75,0.24324324324324326,2,2.5,0.5,0.05405405405405406
Comparison_of_audio_formats.fmlbdd,23,2.9130434782608696,0.43478260869565216,0.3170731707317073,26,2.230769230769231,0.6153846153846154,0.4146341463414634,5,3.2,0.2,0.024390243902439025,13,2.230769230769231,0.7692307692307693,0.25609756097560976,13,5.153846153846154,0.46153846153846156,0.17073170731707318,15,3.1333333333333333,0.4666666666666667,0.1951219512195122,6,2.8333333333333335,0.8333333333333334,0.17073170731707318
Comparison_of_HTML_editors.fmlbdd,16,2.375,0.75,0.5686274509803921,17,2.3529411764705883,0.8235294117647058,0.6666666666666666,8,2.125,0.75,0.2549019607843137,7,2.142857142857143,0.8571428571428571,0.2549019607843137,8,4.875,0.625,0.29411764705882354,8,2.75,1.0,0.43137254901960786,2,3.0,0.5,0.058823529411764705
Comparison_of_file_managers.fmlbdd,25,3.12,0.48,0.3434343434343434,23,2.782608695652174,0.6086956521739131,0.3434343434343434,10,2.5,0.7,0.1717171717171717,15,2.4,0.7333333333333333,0.25252525252525254,14,4.857142857142857,0.5714285714285714,0.2222222222222222,18,2.888888888888889,0.5,0.21212121212121213,3,2.6666666666666665,0.3333333333333333,0.020202020202020204
Comparison_of_video_converters.fmlbdd,15,2.6666666666666665,0.4666666666666667,0.3064516129032258,14,2.642857142857143,0.6428571428571429,0.3870967741935484,6,2.3333333333333335,0.8333333333333334,0.1774193548387097,7,2.4285714285714284,0.7142857142857143,0.1774193548387097,9,5.0,0.6666666666666666,0.2903225806451613,9,2.6666666666666665,0.5555555555555556,0.20967741935483872,5,3.0,0.6,0.14516129032258066
Comparison_of_enterprise_bookmarking_platforms.fmlbdd,18,2.4444444444444446,0.3888888888888889,0.31666666666666665,12,3.0,0.5,0.21666666666666667,8,2.5,0.625,0.21666666666666667,7,2.2857142857142856,0.8571428571428571,0.23333333333333334,11,3.1818181818181817,0.45454545454545453,0.2,11,2.272727272727273,0.7272727272727273,0.3,2,2.5,0.5,0.03333333333333333
